
1108,Lito Sheppard,PHI,24,LCB,10,10,3,72,0,34,9,1,0,0,0,0,1.0,27,4,
1109,Marcel Shipp,ARI,27,RB,15,11,,,,,,0,4,1,0,0,,4,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1110,Jeremy Shockey*,NYG,25,TE,15,15,,,,,,,,,,,,1,0,
1111,Brandon Short,CAR,28,LLB,16,15,0,0,0,0,1,,,,,,0.5,42,18,
1112,Jason Short,PHI,27,,6,0,,,,,,,,,,,,4,1,
1113,Darrell Shropshire,ATL,22,,10,0,0,0,0,0,2,,,,,,2.0,8,5,
1114,Junior Siavii,KAN,27,,14,0,,,,,,0,0,1,0,0,,5,1,
1115,Brian Simmons,CIN,30,RLB,16,16,2,15,0,16,7,3,1,0,0,0,4.0,51,32,
1116,Jason Simmons,HOU,29,,14,1,0,0,0,0,1,1,0,1,0,0,1.0,21,6,
1117,Chris Simms,TAM,25,QB,11,10,,,,,,0,6,1,-1,0,,2,0,
1118,Corey Simon,IND,28,LDT,13,13,0,0,0,0,2,1,0,0,0,0,,25,9,
1119,Mark Simoneau,PHI,28,,16,0,0,0,0,0,3,1,0,0,0,0,,27,9,
1120,Barry Sims,OAK,31,LT,16,16,,,,,,0,0,2,0,0,,,,
1121,Ryan Sims,KAN,25,ldt,6,5,,,,,,,,,,,,8,0,
1122,Alshermond Singleton,DAL,30,llb,8,7,1,0,0,0,2,,,,,,,13,5,
1123,Peter Sirmon,TEN,28,LLB,14,13,0,0,0,0,2,0,0,1,41,0,2.5,46,23,
1124,Chad Slaughter,OAK,27,,12,0,,,,,,0,0,1,0,0,,,,
1125,T.J. Slaughter,NOR,28,,10,1,1,0,0,0,1,,,,,,,18,4,
1126,Rod Smart,CAR,28,,12,0,,,,,,0,1,0,0,0,,7,2,
1127,Aaron Smith,PIT,29,LDE,16,16,1,0,0,0,3,1,0,1,0,0,2.0,29,10,
1128,Alex Smith,SFO,21,qb,9,7,,,,,,0,11,6,-10,0,,,,
1129,Alex Smith,TAM,23,TE,16,10,,,,,,,,,,,,4,0,
1130,Antonio Smith,ARI,24,RDE,12,8,,,,,,,,,,,3.0,16,0,
1131,Antowain Smith,NOR,33,rb,16,7,,,,,,0,2,0,0,0,,1,0,
1132,Brady Smith,ATL,32,rde,5,5,,,,,,1,0,0,0,0,3.0,8,0,
1133,Corey Smith,SFO,26,,14,0,0,0,0,0,1,,,,,,,12,0,
1134,Daryl Smith,JAX,23,RLB,16,16,1,0,0,0,2,,,,,,4.0,70,11,
1135,Derek Smith,SFO,30,RILB/,16,16,1,13,0,13,7,0,0,1,0,1,,90,26,
1136,Dwight Smith,NOR,27,SS,15,15,2,53,0,28,7,2,1,0,0,0,1.0,62,10,
1137,Hunter Smith,IND,28,,16,0,,,,,,,,,,,,1,0,
1138,Jimmy Smith,JAX,36,WR,16,16,,,,,,,,,,,,3,0,
1139,Jonathan Smith,BUF,24,,7,1,,,,,,0,1,1,0,0,,1,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1140,Justin Smith,CIN,26,LDE,16,16,0,0,0,0,2,1,0,1,0,0,6.0,45,20,
1141,Keith Smith,DET,25,,15,2,0,0,0,0,1,,,,,,1.0,16,4,
1142,L.J. Smith,PHI,25,TE,16,16,,,,,,0,1,0,0,0,,6,0,
1143,Mike Smith,BAL,24,,6,0,,,,,,,,,,,,3,0,
1144,Musa Smith,BAL,23,,1,0,,,,,,,,,,,,2,0,
1145,Paul Smith,DET,27,fb,12,5,,,,,,0,1,0,0,0,,3,1,
1146,Raonall Smith,MIN,27,llb,16,6,0,0,0,0,1,0,0,2,0,0,1.0,28,7,
1147,Robaire Smith,HOU,28,RDE,16,16,0,0,0,0,4,0,0,1,3,0,1.5,43,25,
1148,Rod Smith*,DEN,35,WR,16,16,,,,,,0,2,0,0,0,,3,0,
1149,Shaun Smith,CIN,24,ldt,13,5,,,,,,,,,,,,17,8,
1150,Steve Smith*+,CAR,26,WR,16,16,,,,,,0,2,2,5,0,,2,0,
1151,Terrelle Smith,CLE,27,FB,16,15,,,,,,0,0,1,0,0,,,,
1152,Trent Smith,SFO,26,,5,2,,,,,,,,,,,,1,0,
1153,Will Smith,NOR,24,LDE,16,9,0,0,0,0,6,2,0,1,-2,0,8.5,48,12,
1154,Fred Smoot,MIN,26,RCB,11,8,2,0,0,0,9,,,,,,,37,4,
1155,Chris Snee,NYG,23,RG,16,16,,,,,,0,0,1,0,0,,,,
1156,Adam Snyder,SFO,23,LT,16,8,,,,,,0,0,2,0,0,,,,
1157,Isaac Sopoaga,SFO,24,,16,1,0,0,0,0,1,,,,,,,16,6,
1158,Nick Sorensen,JAX,27,,10,0,,,,,,,,,,,,7,2,
1159,Jerald Sowell,NYJ,31,FB,16,14,,,,,,0,1,3,0,0,,4,2,
1160,Stephen Spach,PHI,23,,13,1,,,,,,,,,,,,2,0,
1161,Marcus Spears,DAL,22,LDE,16,10,0,0,0,0,1,0,0,1,59,0,1.5,19,12,
1162,Nick Speegle,CLE,24,,14,0,,,,,,0,0,1,0,0,,9,1,
1163,Cody Spencer,TEN,24,,16,0,,,,,,,,,,,,14,2,
1164,Shawntae Spencer,SFO,23,RCB,15,14,4,85,1,61,19,,,,,,,74,9,
1165,Paul Spicer,JAX,30,RDE,15,14,0,0,0,0,2,1,0,1,0,0,7.5,30,7,
1166,Takeo Spikes,BUF,29,,3,3,,,,,,1,0,0,0,0,1.0,11,6,
1167,Greg Spires,TAM,31,LDE,16,16,0,0,0,0,1,1,0,0,0,0,4.0,35,12,
1168,Donnie Spragan,MIA,29,LLB,16,9,1,0,0,0,3,1,0,0,0,0,1.0,38,15,
1169,Shawn Springs,WAS,30,RCB,15,15,1,2,0,2,10,,,,,,,47,3,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1170,Darren Sproles,SDG,22,,15,0,,,,,,0,3,1,0,0,,,,
1171,Duce Staley,PIT,30,,5,1,,,,,,0,1,1,0,0,,,,
1172,Donte' Stallworth,NOR,25,WR,16,13,,,,,,0,1,0,0,0,,5,0,
1173,Josh Stamer,BUF,28,,16,0,,,,,,,,,,,,12,4,
1174,Chad Stanley,HOU,29,,16,0,,,,,,0,1,0,-9,0,,2,0,
1175,Duane Starks,NWE,31,rcb,7,6,0,0,0,0,5,,,,,,,21,7,
1176,Randy Starks,TEN,22,LDT,16,16,0,0,0,0,1,,,,,,3.0,34,13,
1177,Scott Starks,JAX,22,,16,0,0,0,0,0,2,,,,,,,11,2,
1178,Aaron Stecker,NOR,30,,15,4,,,,,,0,3,0,0,0,,2,0,
1179,Jerramy Stevens,SEA,26,TE,16,11,,,,,,0,0,2,0,0,,2,0,
1180,Larry Stevens,CIN,23,,7,0,,,,,,,,,,,,2,1,
1181,Matt Stewart,CLE,26,LOLB,14,12,1,0,0,0,3,1,0,0,0,0,,27,12,
1182,Tony Stewart,CIN,26,,14,3,,,,,,,,,,,,5,4,
1183,Gary Stills,KAN,31,,16,0,0,0,0,0,1,0,0,1,0,0,,14,5,
1184,Barry Stokes,ATL,32,,16,1,,,,,,0,0,1,0,0,,,,
1185,Brandon Stokley,IND,29,,15,4,,,,,,,,,,,,2,0,
1186,Michael Stone,NWE,27,,13,3,,,,,,,,,,,,40,6,
1187,Ron Stone,OAK,34,RG,16,16,,,,,,0,0,2,0,0,,,,
1188,Omar Stoutmire,WAS,31,,11,0,0,0,0,0,1,1,0,0,0,0,,14,3,
1189,Matt Stover,BAL,37,,16,0,,,,,,,,,,,,1,0,
1190,Michael Strahan*,NYG,34,LDE,16,16,0,0,0,0,2,1,0,1,0,0,11.5,59,22,
1191,Derrick Strait,NYJ,25,,16,2,,,,,,0,0,1,0,0,,39,10,
1192,Donald Strickland,2TM,25,,4,0,0,0,0,0,3,1,0,0,0,0,,16,3,
1193,Marcus Stroud*,JAX,27,LDT/R,16,16,0,0,0,0,5,1,0,0,0,0,1.0,31,11,
1194,Russell Stuvaints,PIT,25,,4,0,,,,,,,,,,,,2,0,
1195,Lee Suggs,CLE,25,,8,0,,,,,,,,,,,,5,0,
1196,Terrell Suggs,BAL,23,RDE,16,16,2,38,0,38,5,3,0,1,0,0,8.0,46,23,
1197,Johnathan Sullivan,NOR,24,,15,0,0,0,0,0,2,,,,,,,20,9,
1198,Patrick Surtain,KAN,29,LCB,15,15,4,57,0,53,12,0,1,1,2,0,,47,10,
1199,Reggie Swinton,ARI,30,,15,0,,,,,,0,2,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1200,Joe Tafoya,SEA,27,,15,1,0,0,0,0,1,1,0,1,0,0,1.0,19,10,
1201,Robert Tate,ARI,32,lcb,13,5,2,47,0,25,4,1,0,0,0,0,,26,2,
1202,Lofa Tatupu*,SEA,23,MLB,16,16,3,55,1,38,10,0,0,1,0,0,4.0,85,19,
1203,Mark Tauscher,GNB,28,RT,16,16,,,,,,0,0,1,0,0,,,,
1204,Ben Taylor,CLE,27,RILB,16,16,0,0,0,0,3,,,,,,,77,36,
1205,Chester Taylor,BAL,26,,15,1,,,,,,0,3,0,0,0,,9,1,
1206,Fred Taylor,JAX,29,RB,11,11,,,,,,0,0,1,0,0,,,,
1207,Ike Taylor,PIT,25,LCB,16,15,1,0,0,0,20,0,0,2,8,0,,75,16,
1208,Jamaar Taylor,NYG,24,,5,0,,,,,,,,,,,,1,0,
1209,Jason Taylor*,MIA,31,RDE,16,16,0,0,0,0,10,4,0,2,85,1,12.0,52,22,1
1210,Sean Taylor,WAS,22,FS,15,15,2,34,0,32,12,2,0,1,39,1,1.0,60,10,
1211,Travis Taylor,MIN,26,WR,16,13,,,,,,0,1,0,0,0,,1,0,
1212,Trey Teague,BUF,31,C,16,16,,,,,,0,0,1,0,0,,,,
1213,Craig Terrill,SEA,25,,16,0,0,0,0,0,2,0,0,1,18,0,2.0,12,6,
1214,Adam Terry,BAL,23,,7,0,,,,,,0,0,1,0,0,,,,
1215,Vinny Testaverde,NYJ,42,,6,4,,,,,,0,7,1,-5,0,,1,0,
1216,Adalius Thomas,BAL,28,LLB,16,16,2,48,1,28,5,4,0,4,44,2,9.0,69,15,
1217,Anthony Thomas,2TM,28,,10,2,,,,,,0,0,1,0,0,,,,
1218,Bryan Thomas,NYJ,26,,16,4,0,0,0,0,2,,,,,,3.5,24,13,
1219,Dontarrious Thomas,MIN,25,,14,2,0,0,0,0,2,,,,,,,35,13,
1220,Fred Thomas,NOR,32,RCB,16,11,2,4,0,4,11,0,0,2,0,0,3.0,61,19,
1221,Hollis Thomas,PHI,31,LDT,16,12,0,0,0,0,3,,,,,,,27,8,
1222,Joey Thomas,2TM,25,,11,1,0,0,0,0,3,,,,,,,11,4,
1223,Josh Thomas,IND,24,,12,2,,,,,,,,,,,3.0,8,10,
1224,Kiwaukee Thomas,MIA,28,,10,0,,,,,,,,,,,,8,0,
1225,Pat Thomas,JAX,22,,9,0,0,0,0,0,1,1,0,0,0,0,,11,1,
1226,Robert Thomas,GNB,25,RLB,10,9,1,24,0,24,1,,,,,,,30,11,
1227,Sloan Thomas,TEN,24,,1,0,,,,,,,,,,,,2,0,
1228,Zach Thomas*,MIA,32,MLB,14,14,1,0,0,0,3,4,0,1,0,0,2.0,104,54,
1229,Chaun Thompson,CLE,25,ROLB,16,15,0,0,0,0,3,2,0,1,0,0,5.0,62,21,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1230,Chris Thompson,CHI,23,,12,1,,,,,,0,0,1,0,0,,7,3,
1231,Lamont Thompson,TEN,27,FS,16,16,1,0,0,0,3,1,0,0,0,0,1.0,61,19,
1232,Tyson Thompson,DAL,24,,15,0,,,,,,0,2,1,0,0,,1,0,
1233,Jeremy Thornburg,2TM,23,,6,0,,,,,,,,,,,,6,0,
1234,Bruce Thornton,SFO,25,LCB,12,11,2,0,0,0,8,,,,,,,36,4,
1235,David Thornton,IND,27,LLB,16,16,0,0,0,0,1,2,0,0,0,0,2.0,59,22,
1236,John Thornton,CIN,29,RDT,16,16,1,0,0,0,1,1,0,1,0,0,2.0,23,17,
1237,James Thrash,WAS,30,,12,2,,,,,,0,1,0,0,0,,9,2,
1238,Andrae Thurman,2TM,25,,15,1,,,,,,0,1,1,0,0,,9,2,
1239,Odell Thurman,CIN,22,MLB,16,15,5,59,1,30,9,5,0,1,23,0,1.5,64,34,
1240,Charles Tillman,CHI,24,LCB,15,15,5,172,1,95,16,4,0,1,0,0,1.0,82,11,
1241,Travares Tillman,MIA,28,SS,16,10,3,38,0,22,5,0,0,1,0,0,,37,22,
1242,Pisa Tinoisamoa,STL,24,LLB,16,16,2,35,0,20,9,1,0,0,0,0,1.5,71,23,
1243,LaDainian Tomlinson*,SDG,26,RB,16,16,,,,,,0,3,1,0,0,,1,0,
1244,Reggie Tongue,OAK,32,,4,1,,,,,,,,,,,,6,0,
1245,Amani Toomer,NYG,31,WR,16,15,,,,,,,,,,,,2,0,
1246,Reggie Torbor,NYG,24,LLB,14,9,1,37,0,37,3,1,0,1,0,0,,33,11,
1247,Leigh Torrence,ATL,23,,10,0,,,,,,,,,,,,4,1,
1248,Lester Towns,2TM,28,,6,1,,,,,,1,0,0,0,0,,10,1,
1249,Deshea Townsend,PIT,30,RCB,16,15,2,26,0,26,12,1,0,1,2,0,3.0,40,14,
1250,Keith Traylor,MIA,36,LDT,13,13,0,0,0,0,2,,,,,,2.0,22,9,
1251,Ahmad Treaudo,ATL,23,,1,0,,,,,,,,,,,,1,0,
1252,Larry Tripplett,IND,26,,15,4,0,0,0,0,2,1,0,2,60,1,4.0,24,5,
1253,Jeremiah Trotter*,PHI,28,MLB,15,15,1,2,0,2,10,2,0,0,0,0,1.0,101,18,
1254,Ben Troupe,TEN,23,TE,15,11,,,,,,0,2,0,0,0,,2,1,
1255,Marcus Trufant,SEA,25,RCB,15,15,1,7,0,7,14,1,0,0,0,0,1.0,55,9,
1256,R-Kal Truluck,ARI,31,,7,0,,,,,,,,,,,,1,2,
1257,Marcus Tubbs,SEA,24,RDT,13,11,0,0,0,0,2,2,0,1,0,0,5.5,27,13,
1258,Justin Tuck,NYG,22,,14,1,0,0,0,0,1,1,0,0,0,0,1.0,26,5,
1259,B.J. Tucker,SFO,25,,6,0,0,0,0,0,1,,,,,,,12,4,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1260,Torrin Tucker,DAL,26,LT,16,10,,,,,,0,0,1,0,0,,,,
1261,Sean Tufts,CAR,23,,12,0,,,,,,0,0,1,0,0,,9,2,
1262,Marques Tuiasosopo,OAK,26,,1,1,,,,,,0,2,0,0,0,,1,0,
1263,Michael Turner,SDG,23,,16,0,,,,,,,,,,,,4,0,
1264,Lawrence Tynes,KAN,27,,16,0,,,,,,,,,,,,1,0,
1265,David Tyree*,NYG,25,,13,0,,,,,,0,1,1,0,0,,13,3,
1266,Kenechi Udeze,MIN,22,,3,2,,,,,,,,,,,1.0,5,0,
1267,Jeff Ulbrich,SFO,28,rilb,5,5,0,0,0,0,3,1,0,0,0,0,,31,10,
1268,Artie Ulmer,ATL,32,,9,0,,,,,,,,,,,,6,1,
1269,Osi Umenyiora*+,NYG,24,RDE,16,16,0,0,0,0,3,4,0,2,0,0,14.5,48,22,
1270,Mason Unck,CLE,25,,16,0,,,,,,0,0,2,0,0,,9,1,
1271,Marviel Underwood,GNB,23,,16,0,,,,,,1,0,0,0,0,,27,8,
1272,Brian Urlacher*+,CHI,27,MLB,16,16,0,0,0,0,5,1,0,0,0,0,6.0,97,24,
1273,Kyle Vanden Bosch*,TEN,27,LDE,16,16,0,0,0,0,1,4,0,1,0,0,12.5,40,25,
1274,Nathan Vasher*,CHI,24,RCB,16,15,8,145,1,46,16,2,0,0,0,0,,39,7,
1275,Demetrin Veal,DEN,24,,15,0,,,,,,0,0,1,0,0,1.0,19,6,1
1276,Jimmy Verdon,NOR,24,,4,0,0,0,0,0,1,,,,,,,,,
1277,Michael Vick*,ATL,25,QB,15,15,,,,,,0,11,0,-6,0,,3,0,
1278,Jonathan Vilma*,NYJ,23,MLB,16,16,1,1,0,1,6,4,1,1,4,0,0.5,124,45,
1279,Troy Vincent,BUF,34,FS,16,16,4,78,0,42,8,1,0,2,0,0,,42,24,
1280,Kimo von Oelhoffen,PIT,34,RDE,16,16,0,0,0,0,4,1,0,0,0,0,3.5,22,13,
1281,Mike Vrabel,NWE,30,RILB,16,16,2,23,1,24,5,1,0,0,0,0,4.5,73,35,
1282,Michael Waddell,TEN,24,,16,1,0,0,0,0,2,,,,,,0.5,21,6,
1283,Bobby Wade,2TM,24,,14,1,,,,,,0,10,4,0,0,,5,0,
1284,Todd Wade,HOU,29,RT,9,9,,,,,,0,0,1,0,0,,,,
1285,Mike Wahle*,CAR,28,LG,16,16,,,,,,0,0,1,0,0,,,,
1286,Drew Wahlroos,STL,25,,15,0,,,,,,,,,,,,11,1,
1287,Bracy Walker,DET,35,,16,4,1,22,0,22,2,,,,,,,26,11,
1288,Darwin Walker,PHI,28,RDT,13,12,,,,,,1,0,2,18,0,2.5,20,5,
1289,Denard Walker,OAK,32,,9,0,,,,,,,,,,,,2,1,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1290,Frank Walker,NYG,24,,7,0,1,71,0,71,1,,,,,,,1,0,
1291,Gary Walker,HOU,32,LDE,11,11,0,0,0,0,4,2,0,0,0,0,1.0,19,10,
1292,Ramon Walker,HOU,26,,16,0,,,,,,0,0,1,0,0,,13,3,
1293,Al Wallace,CAR,31,,16,2,2,38,0,38,3,1,0,1,6,0,5.0,20,5,
1294,Rian Wallace,PIT,23,,4,0,,,,,,,,,,,,1,0,
1295,Seneca Wallace,SEA,25,,7,0,,,,,,0,2,1,-4,0,,,,
1296,Lenny Walls,DEN,26,,7,3,0,0,0,0,4,1,0,0,0,0,,16,0,
1297,Raymond Walls,ARI,26,,7,2,0,0,0,0,1,,,,,,,7,2,
1298,Kevin Walter,CIN,24,,16,2,,,,,,,,,,,,10,6,
1299,B.J. Ward,BAL,24,,15,0,,,,,,1,0,1,11,0,,10,4,
1300,Derrick Ward,NYG,25,,14,0,,,,,,,,,,,,6,2,
1301,Hines Ward,PIT,29,WR,15,15,,,,,,0,1,0,0,0,,1,0,
1302,DeMarcus Ware,DAL,23,ROLB,16,16,0,0,0,0,1,3,0,0,0,0,8.0,47,11,
1303,Matt Ware,PHI,23,,16,0,0,0,0,0,3,1,0,1,0,0,,15,4,
1304,Eric Warfield,KAN,29,RCB,11,10,1,57,1,57,9,0,0,2,0,0,,53,4,
1305,Kurt Warner,ARI,34,QB,10,10,,,,,,0,9,3,-9,0,,1,0,
1306,Gerard Warren,DEN,27,RDT,16,16,0,0,0,0,3,1,0,0,0,0,3.0,14,5,
1307,Ty Warren,NWE,24,LDE,16,16,0,0,0,0,1,0,0,1,5,0,1.5,40,28,
1308,Peter Warrick,SEA,28,wr,13,5,,,,,,,,,,,,1,0,
1309,Dewayne Washington,KAN,33,,16,1,0,0,0,0,2,1,0,1,0,0,,12,1,
1310,Fabian Washington,OAK,22,RCB,16,11,0,0,0,0,5,0,0,1,0,0,,40,3,
1311,Marcus Washington,WAS,28,LLB,16,16,1,41,0,41,8,3,0,2,-1,0,7.5,73,20,
1312,Rashad Washington,NYJ,25,,16,0,0,0,0,0,2,,,,,,1.0,17,15,
1313,Ted Washington,OAK,37,LDT,16,16,0,0,0,0,2,1,0,0,0,0,,37,10,
1314,Brian Waters*+,KAN,28,LG,16,16,,,,,,0,0,1,0,0,,,,
1315,Courtney Watson,NOR,25,mlb,9,6,0,0,0,0,1,,,,,,1.0,28,9,
1316,Kenny Watson,CIN,27,,1,0,,,,,,,,,,,,1,0,
1317,Nate Wayne,DET,30,,5,0,1,20,0,20,1,1,0,0,0,0,,10,3,
1318,Reggie Wayne,IND,27,WR,16,16,,,,,,0,1,1,0,0,,,,
1319,Fred Weary,HOU,28,,4,4,,,,,,0,0,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1320,Anthony Weaver,BAL,25,LDE,10,8,,,,,,0,0,1,0,0,2.0,28,5,
1321,Leonard Weaver,SEA,23,,16,0,,,,,,,,,,,,2,2,
1322,Corey Webster,NYG,23,,15,2,0,0,0,0,5,2,0,0,0,0,,36,1,
1323,Jason Webster,ATL,28,RCB,15,13,1,19,0,19,5,2,0,0,0,0,,73,6,
1324,Wes Welker,MIA,24,,16,1,,,,,,0,5,4,0,0,,,,
1325,Jonathan Wells,HOU,26,rb,15,6,,,,,,0,1,0,0,0,,6,0,
1326,Scott Wells,GNB,24,LG,16,10,,,,,,0,1,2,-20,0,,,,
1327,Jonathan Welsh,IND,23,,6,0,,,,,,,,,,,,2,2,
1328,Dante Wesley,CAR,26,,16,0,0,0,0,0,1,1,0,1,0,0,,16,1,
1329,Greg Wesley,KAN,27,FS,16,16,6,106,0,51,8,1,0,0,0,0,,65,17,
1330,Brian Westbrook,PHI,26,RB,12,12,,,,,,,,,,,,2,0,
1331,Dewayne White,TAM,26,,16,1,0,0,0,0,2,2,0,3,52,1,3.0,30,5,
1332,Jamel White,BAL,28,,5,0,,,,,,,,,,,,1,0,
1333,Roddy White,ATL,24,WR,16,8,,,,,,0,1,0,0,0,,4,1,
1334,Tracy White,JAX,24,,15,0,,,,,,,,,,,,3,1,
1335,Willie Whitehead,NOR,32,RDT,16,15,,,,,,0,0,1,0,0,0.5,23,12,
1336,Alvis Whitted,OAK,31,,16,0,,,,,,,,,,,,1,0,
1337,Will Whitticker,GNB,23,RG,15,14,,,,,,0,0,1,0,0,,,,
1338,Jermaine Wiggins,MIN,30,TE,16,8,,,,,,,,,,,,3,0,
1339,Daniel Wilcox,BAL,28,,13,3,,,,,,0,0,1,0,0,,14,1,
1340,Garnell Wilds,CAR,24,,3,0,,,,,,,,,,,,4,0,
1341,Marcellus Wiley,JAX,31,,11,1,,,,,,,,,,,,6,0,
1342,Ernest Wilford,JAX,26,WR,16,8,,,,,,,,,,,,1,0,
1343,Vince Wilfork,NWE,24,NT,16,16,0,0,0,0,1,0,0,1,0,0,0.5,40,14,
1344,Matt Wilhelm,SDG,24,,16,0,1,10,0,10,1,1,0,0,0,0,1.0,24,6,
1345,Jimmy Wilkerson,KAN,24,,16,2,0,0,0,0,2,0,0,1,0,0,,20,2,
1346,Jeff Wilkins,STL,33,,16,0,,,,,,,,,,,,1,1,
1347,Marcus Wilkins,CIN,25,,15,0,,,,,,,,,,,,10,5,
1348,Dan Wilkinson,DET,32,RDT,16,16,0,0,0,0,4,,,,,,3.0,20,6,1
1349,Brian Williams,MIN,26,RCB,14,9,4,59,0,31,9,2,1,0,0,0,1.0,35,12,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1350,Cadillac Williams,TAM,23,RB,14,14,,,,,,0,3,1,0,0,,1,0,
1351,Chad Williams,BAL,26,,16,3,1,14,0,14,4,2,0,0,0,0,1.5,42,5,
1352,Corey Williams,GNB,25,,12,0,,,,,,,,,,,2.0,17,9,
1353,D.J. Williams,DEN,23,LLB,16,14,0,0,0,0,3,2,0,0,0,0,,39,16,
1354,Darrent Williams,DEN,23,RCB,12,9,2,108,1,80,10,1,2,1,0,0,1.0,49,4,
1355,Demorrio Williams,ATL,25,RLB,16,16,2,6,0,6,3,1,0,1,0,0,3.0,99,28,
1356,Domanick Williams,HOU,25,RB,11,11,,,,,,0,2,1,0,0,,,,
1357,Jamal Williams*+,SDG,29,NT,16,16,0,0,0,0,4,0,0,1,0,0,,40,13,
1358,Jimmy Williams,SEA,26,,14,1,2,6,0,6,5,0,2,1,0,0,,25,8,
1359,Josh Williams,IND,29,,4,3,,,,,,1,0,0,0,0,,2,3,
1360,Kevin Williams,MIN,25,RDT,14,14,0,0,0,0,7,0,0,1,6,0,4.0,30,12,
1361,Madieu Williams,CIN,24,,4,3,1,2,0,2,3,,,,,,,17,6,
1362,Maurice Williams,JAX,26,RT,16,16,,,,,,0,0,1,0,0,,,,
1363,Mike Williams,DET,21,,14,4,,,,,,0,2,1,38,0,,3,0,
1364,Moe Williams,MIN,31,,6,1,,,,,,0,1,1,0,0,,2,0,
1365,Pat Williams,MIN,33,LDT,16,16,0,0,0,0,1,1,0,1,0,0,1.5,41,25,
1366,Randal Williams,OAK,27,,16,4,,,,,,,,,,,,8,3,
1367,Renaud Williams,SFO,24,,2,0,,,,,,,,,,,,1,1,
1368,Ricky Williams,MIA,28,rb,12,3,,,,,,0,1,1,0,0,,,,
1369,Roland Williams,STL,30,,4,3,,,,,,,,,,,,1,0,
1370,Roy Williams*,DAL,25,SS,16,16,3,52,1,46,10,3,0,1,0,0,2.5,69,12,
1371,Roy Williams,DET,24,WR,13,12,,,,,,,,,,,,2,0,
1372,Shaud Williams,BUF,25,,16,0,,,,,,0,0,1,0,0,,3,0,
