
1124,Charles Stackhouse,NYG,22,,16,2,,,,,,0,1,0,0,0,,7,1,
1125,Duce Staley,PHI,27,RB,16,16,,,,,,0,3,1,-7,0,,0,1,
1126,Donte' Stallworth,NOR,22,wr,13,7,,,,,,,,,,,,3,0,
1127,John Stamper,CHI,24,,4,0,,,,,,,,,,,,2,0,
1128,Chad Stanley,HOU,26,,16,0,,,,,,0,0,1,0,0,,1,0,
1129,Duane Starks,ARI,28,LCB,10,10,2,3,0,3,0,,,,,,,47,8,
1130,Aaron Stecker,TAM,27,,16,1,,,,,,0,3,1,0,0,,8,1,
1131,Glen Steele,CIN,28,ldt,16,7,,,,,,,,,,,,15,12,
1132,Markus Steele,DAL,23,,13,1,,,,,,,,,,,,26,6,
1133,Reggie Stephens,NYG,27,,8,0,,,,,,,,,,,,6,1,
1134,Todd Steussie,CAR,32,LT,16,16,,,,,,0,0,1,0,0,,,,
1135,Matt Stevens,HOU,29,FS,16,16,1,0,0,0,0,,,,,,,61,23,
1136,Dominique Stevenson,BUF,25,,4,0,,,,,,,,,,,,2,0,
1137,James Stewart,DET,31,RB,14,9,,,,,,,,,,,,3,0,
1138,Kordell Stewart,PIT,30,qb,7,5,,,,,,0,4,2,-10,0,,,,
1139,Matt Stewart,ATL,23,ROLB,16,13,,,,,,0,0,1,17,0,3.0,55,4,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1140,Quincy Stewart,SFO,24,,15,0,1,0,0,0,0,,,,,,,15,3,
1141,Gary Stills,KAN,28,,16,1,,,,,,1,0,1,0,0,2.0,38,5,
1142,Brandon Stokley,BAL,26,wr,8,5,,,,,,0,1,0,0,0,,1,0,
1143,Michael Stone,ARI,24,,16,0,,,,,,,,,,,,7,3,
1144,Omar Stoutmire,NYG,28,FS,16,16,0,0,0,0,3,2,0,0,0,0,,68,18,
1145,Matt Stover,BAL,34,,15,0,,,,,,,,,,,,2,0,
1146,Michael Strahan*,NYG,31,LDE,16,16,0,0,0,0,2,3,0,1,0,0,11.0,55,15,
1147,Tai Streets,SFO,25,WR,16,14,,,,,,0,1,1,0,0,,7,0,
1148,Frank Strong,SFO,22,,6,0,,,,,,,,,,,,5,0,
1149,Mack Strong,SEA,31,FB,16,12,,,,,,,,,,,,3,1,
1150,Marcus Stroud,JAX,24,LDT,16,16,0,0,0,0,6,3,0,1,0,0,6.5,38,7,
1151,Dana Stubblefield,SFO,32,RDT,15,15,,,,,,0,0,1,0,0,3.0,28,9,
1152,Marques Sullivan,BUF,24,RG,16,16,,,,,,0,0,1,0,0,,,,
1153,Patrick Surtain*+,MIA,26,LCB,14,14,6,79,1,40,11,,,,,,1.5,40,19,
1154,Justin Swift,SFO,27,,16,4,,,,,,,,,,,,1,0,
1155,Erwin Swiney,GNB,24,,3,0,,,,,,,,,,,,1,0,
1156,Reggie Swinton,DAL,27,,14,0,,,,,,0,1,1,0,0,,2,1,
1157,Sam Sword,IND,28,,16,1,,,,,,,,,,,,18,7,
1158,Dave Szott,NYJ,35,,4,4,,,,,,0,0,1,0,0,,,,
1159,Joe Tafoya,CHI,24,,14,1,,,,,,,,,,,0.5,10,4,
1160,Barron Tanner,ARI,29,RDT,15,8,1,17,0,17,0,,,,,,2.0,16,9,
1161,Robert Tate,BAL,29,,13,1,0,0,0,0,1,0,2,0,0,0,,12,1,
1162,Josh Taves,CAR,30,,5,0,,,,,,,,,,,,3,2,
1163,Ben Taylor,CLE,24,,7,0,,,,,,,,,,,,2,2,
1164,Bobby Taylor*,PHI,29,RCB,16,16,5,43,1,23,0,0,2,2,8,0,,46,11,
1165,Chester Taylor,BAL,23,,15,2,,,,,,0,1,0,0,0,,1,0,
1166,Jason Taylor*+,MIA,28,RDE,16,16,0,0,0,0,8,7,0,2,5,0,18.5,45,24,
1167,Shannon Taylor,BAL,27,,16,2,,,,,,,,,,,,17,4,
1168,Travis Taylor,BAL,23,WR,16,15,,,,,,,,,,,,1,0,
1169,Trey Teague,BUF,28,C,16,16,,,,,,0,0,1,0,0,,,,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1170,David Terrell,WAS,27,FS,16,16,2,41,0,22,0,0,0,1,0,0,,48,16,
1171,Tim Terry,SEA,28,RLB,16,8,,,,,,0,0,1,0,0,1.0,37,11,
1172,John Thierry,ATL,31,,14,4,,,,,,0,0,1,0,0,4.0,12,3,
1173,Adalius Thomas,BAL,25,RDE,16,12,2,57,1,32,8,1,0,1,0,0,3.0,39,13,
1174,Anthony Thomas,CHI,25,RB,12,12,,,,,,0,5,1,0,0,,5,0,
1175,Bryan Thomas,NYJ,23,,15,0,,,,,,,,,,,0.5,5,4,
1176,Edward Thomas,JAX,27,,4,0,,,,,,,,,,,,2,0,
1177,Fred Thomas,NOR,29,RCB,15,14,5,80,0,43,14,2,0,1,0,0,1.0,69,12,
1178,Kevin Thomas,BUF,24,,6,1,1,31,0,31,0,,,,,,,11,1,
1179,Kiwaukee Thomas,JAX,25,,16,0,0,0,0,0,5,,,,,,,30,3,
1180,Robert Thomas,DAL,28,FB,15,9,,,,,,,,,,,,2,0,
1181,Robert Thomas,STL,22,LLB,16,10,0,0,0,0,2,1,0,0,0,0,,33,3,
1182,Zach Thomas*+,MIA,29,MLB,16,16,1,7,0,7,4,0,0,1,22,0,0.5,101,55,
1183,Jeff Thomason,PHI,33,,16,3,,,,,,,,,,,,10,1,
1184,Derrius Thompson,WAS,25,WR,16,14,,,,,,0,2,0,0,0,,8,1,
1185,Donnel Thompson,IND,24,,16,0,,,,,,0,0,1,0,0,,12,2,
1186,Lamont Thompson,CIN,24,,13,0,1,4,0,4,1,,,,,,,12,1,
1187,Raynoch Thompson,ARI,25,LLB,16,16,,,,,,,,,,,3.0,76,33,
1188,Josh Thornhill,DET,22,,7,0,,,,,,,,,,,,1,1,
1189,David Thornton,IND,24,,15,0,0,0,0,0,1,,,,,,,36,8,
1190,John Thornton,TEN,26,LDT,16,16,0,0,0,0,3,,,,,,2.0,15,5,
1191,James Thrash,PHI,27,WR,16,16,,,,,,0,1,1,2,0,,2,0,
1192,Adam Timmerman,STL,31,RG,16,16,,,,,,0,0,2,0,0,,,,
1193,Jared Tomich,GNB,28,,2,0,,,,,,,,,,,,1,0,
1194,Reggie Tongue,SEA,29,SS,16,16,5,118,1,46,0,0,1,2,11,0,,77,28,
1195,Amani Toomer,NYG,28,WR,16,16,,,,,,,,,,,,2,0,
1196,Lester Towns,CAR,25,,8,0,,,,,,,,,,,,7,4,
1197,Deshea Townsend,PIT,27,,16,3,3,3,0,2,10,,,,,,,40,7,
1198,James Trapp,BAL,33,,14,1,3,26,0,11,0,,,,,,1.0,32,3,
1199,Keith Traylor,CHI,33,RDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,25,5,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1200,Stephen Trejo,DET,25,,16,0,,,,,,,,,,,,8,1,
1201,Adam Treu,OAK,28,,16,0,,,,,,0,0,1,0,0,,,,
1202,Larry Tripplett,IND,23,RDT,13,10,,,,,,,,,,,,18,3,
1203,Jeremiah Trotter,WAS,25,MLB,12,12,1,2,0,2,4,,,,,,,59,32,
1204,R-Kal Truluck,KAN,28,,6,0,,,,,,,,,,,0.5,5,3,
1205,Ross Tucker,2TM,23,,10,7,,,,,,0,0,1,0,0,,,,
1206,Joe Tuipala,JAX,26,,15,0,,,,,,,,,,,,15,1,
1207,Jerame Tuman,PIT,26,te,13,7,,,,,,,,,,,,2,0,
1208,Tom Tupa,TAM,36,,16,0,,,,,,,,,,,,2,0,
1209,Matt Turk,NYJ,34,,16,0,,,,,,0,1,1,0,0,,,,
1210,Melvin Tuten,CAR,31,rt,14,7,,,,,,0,0,1,0,0,,,,
1211,Jeff Ulbrich,SFO,25,RLB,14,13,,,,,,1,0,0,0,0,1.5,46,23,
1212,Artie Ulmer,ATL,29,,15,0,,,,,,,,,,,,22,1,
1213,Regan Upshaw,OAK,27,,5,1,,,,,,,,,,,2.0,2,1,
1214,Brian Urlacher*+,CHI,24,MLB,16,16,1,0,0,0,7,2,0,2,43,0,4.5,115,36,
1215,Kyle Vanden Bosch,ARI,24,RDE,16,16,,,,,,0,0,1,0,0,3.5,37,13,
1216,Mike Vanderjagt,IND,32,,16,0,,,,,,,,,,,,2,0,
1217,Ross Verba,CLE,29,LT,16,16,,,,,,0,0,2,0,0,,,,
1218,Michael Vick*,ATL,22,QB,15,15,,,,,,0,9,1,-3,0,,,,
1219,Adam Vinatieri*+,NWE,30,,16,0,,,,,,,,,,,,1,0,
1220,Troy Vincent*+,PHI,31,LCB,15,15,2,1,0,1,0,,,,,,,54,12,
1221,Kimo von Oelhoffen,PIT,31,RDE,16,16,0,0,0,0,2,0,0,1,0,0,3.0,12,10,
1222,Mike Vrabel,NWE,27,LLB,16,13,1,0,0,0,5,0,0,2,0,0,4.5,58,24,
1223,Todd Wade,MIA,26,RT,16,16,,,,,,0,0,1,0,0,,,,
1224,Fred Wakefield,ARI,24,LDE,16,14,,,,,,,,,,,3.0,20,10,
1225,Bracy Walker,DET,32,,14,1,,,,,,,,,,,1.0,38,12,
1226,Brian Walker,DET,30,FS,10,9,,,,,,,,,,,1.0,32,12,
1227,Darwin Walker,PHI,25,RDT,16,16,0,0,0,0,2,2,0,1,2,0,7.5,28,5,
1228,Denard Walker,DEN,29,RCB,16,16,1,8,0,8,0,,,,,,,57,7,
1229,Gary Walker*,HOU,29,LDE,16,16,,,,,,0,0,1,1,0,6.5,36,15,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1230,Javon Walker,GNB,24,,15,2,,,,,,0,1,0,0,0,,5,0,
1231,Joe Walker,IND,25,,5,0,,,,,,,,,,,,3,1,
1232,Ramon Walker,HOU,23,,9,1,,,,,,,,,,,,11,0,
1233,Rod Walker,GNB,26,ldt,13,5,,,,,,0,0,2,0,0,,10,7,
1234,Al Wallace,CAR,28,,16,4,0,0,0,0,2,1,0,2,0,1,3.0,25,4,
1235,Lenny Walls,DEN,23,,13,0,,,,,,0,0,1,5,0,,4,1,
1236,Raymond Walls,CLE,23,,4,0,,,,,,,,,,,,0,1,
1237,Chris Walsh,MIN,34,,16,3,,,,,,,,,,,,11,0,
1238,Ken Walter,NWE,30,,16,0,,,,,,,,,,,,1,0,
1239,Troy Walters,IND,26,,16,1,,,,,,0,7,2,0,0,,1,0,
1240,Dedric Ward,MIA,28,,16,1,,,,,,0,1,0,0,0,,3,0,
1241,Hines Ward*,PIT,26,WR,16,16,,,,,,0,1,0,0,0,,2,0,
1242,Eric Warfield,KAN,26,LCB,16,16,4,30,0,19,0,0,1,1,0,0,,56,8,
1243,Kurt Warner,STL,31,qb,7,6,,,,,,0,8,2,-3,0,,,,
1244,Gerard Warren,CLE,24,LDT,16,16,0,0,0,0,2,2,0,2,0,0,2.0,29,10,
1245,Steve Warren,GNB,24,,12,0,,,,,,,,,,,1.0,11,3,
1246,Peter Warrick,CIN,25,WR,15,10,,,,,,0,2,2,0,0,,4,0,
1247,Damon Washington,NYG,25,,12,0,,,,,,,,,,,,6,1,
1248,Dewayne Washington,PIT,30,RCB,16,16,3,51,0,28,0,0,0,1,0,0,,45,10,
1249,Keith Washington,DEN,30,,10,0,1,-2,0,-2,0,,,,,,,9,0,
1250,Marcus Washington,IND,25,RLB,15,15,1,40,1,40,3,1,0,1,0,0,2.0,46,19,
1251,Patrick Washington,JAX,24,,14,3,,,,,,,,,,,,2,0,
1252,Ted Washington,CHI,34,,2,2,0,0,0,0,1,,,,,,,4,1,
1253,Chris Watson,BUF,25,LCB,14,8,1,0,0,0,0,,,,,,,42,7,
1254,Kenny Watson,WAS,24,,16,4,,,,,,,,,,,,7,1,
1255,Nate Wayne,GNB,27,RLB,16,15,3,32,0,25,0,0,0,2,0,0,2.5,68,42,
1256,Reggie Wayne,IND,24,wr,16,7,,,,,,0,2,0,0,0,,2,0,
1257,Fred Weary,ATL,28,,16,0,1,14,0,14,0,,,,,,,21,2,
1258,Fred Weary,HOU,25,RG,16,12,,,,,,0,0,1,0,0,,,,
1259,Colston Weatherington,DAL,25,,3,0,,,,,,,,,,,,1,0,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1260,Anthony Weaver,BAL,22,LDE,16,16,0,0,0,0,4,3,0,0,0,0,3.5,25,4,
1261,Jed Weaver,MIA,26,,16,4,,,,,,,,,,,,3,1,
1262,Richmond Webb,CIN,35,,4,4,,,,,,0,0,2,0,0,,,,
1263,Jason Webster,SFO,25,RCB,16,16,1,37,1,37,11,,,,,,,71,14,
1264,Larry Webster,NYJ,33,,14,0,,,,,,,,,,,,6,1,
1265,Nate Webster,TAM,25,,16,0,,,,,,,,,,,,23,10,
1266,Jonathan Wells,HOU,23,RB,16,11,,,,,,0,3,0,0,0,,0,1,
1267,Dante Wesley,CAR,23,,13,1,0,0,0,0,8,1,0,0,0,0,,14,3,
1268,Greg Wesley,KAN,24,SS,13,13,6,170,0,50,8,0,0,1,0,0,1.0,54,10,
1269,Lyle West,KAN,26,,16,0,,,,,,,,,,,,12,3,
1270,Brian Westbrook,PHI,23,,15,3,,,,,,0,2,0,0,0,,4,2,
1271,Bryant Westbrook,2TM,28,,7,1,1,0,0,0,0,,,,,,,10,0,
1272,Michael Westbrook,CIN,30,,9,4,,,,,,,,,,,,1,0,
1273,Eric Westmoreland,JAX,25,,15,2,,,,,,0,0,1,0,0,1.0,29,6,
1274,James Whalen,DAL,25,te,16,6,,,,,,0,0,2,0,0,,11,1,
1275,Larry Whigham,CHI,30,,16,1,,,,,,,,,,,,19,5,
1276,Dez White,CHI,23,WR,16,14,,,,,,0,1,0,0,0,,4,0,
1277,Jamel White,CLE,25,rb,14,6,,,,,,0,0,2,0,0,,3,0,
1278,Steve White,NYJ,29,,15,0,,,,,,,,,,,0.5,5,7,
1279,Willie Whitehead,NOR,29,LDE,12,10,,,,,,0,0,1,0,0,3.0,24,10,
1280,Brandon Whiting,PHI,26,LDE,16,15,,,,,,0,0,3,0,0,6.0,23,16,
1281,James Whitley,STL,23,,13,1,,,,,,0,0,1,0,0,3.0,31,1,
1282,Alvis Whitted,OAK,28,,9,0,,,,,,,,,,,,4,0,
1283,Bernard Whittington,CIN,31,LDE,16,11,,,,,,0,0,2,0,0,1.0,22,14,
1284,Jermaine Wiggins,2TM,27,,14,1,,,,,,0,1,0,0,0,,1,0,
1285,Chuck Wiley,MIN,27,,16,0,,,,,,,,,,,,7,3,
1286,Marcellus Wiley,SDG,28,LDE,14,14,1,40,0,40,5,1,0,0,0,0,6.0,30,5,
1287,Michael Wiley,DAL,24,,16,1,,,,,,0,0,1,0,0,,3,2,
1288,Jeff Wilkins,STL,30,,16,0,,,,,,,,,,,,2,0,
1289,Marcus Wilkins,GNB,22,,5,0,,,,,,,,,,,,8,2,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1290,Terrence Wilkins,STL,27,,13,0,,,,,,0,2,1,0,0,,0,1,
1291,Dan Wilkinson,WAS,29,LDT,12,11,,,,,,,,,,,,12,4,
1292,Aeneas Williams,STL,34,lcb,6,6,1,3,0,3,0,0,0,1,2,0,,22,6,
1293,Boo Williams,NOR,23,,16,3,,,,,,,,,,,,1,1,
1294,Brian Williams,MIN,23,lcb,16,7,1,2,0,2,6,1,0,1,0,0,,34,8,
1295,Brian Williams,DET,30,,3,3,,,,,,,,,,,,8,3,
1296,Chad Williams,BAL,23,,16,0,3,98,1,98,7,1,0,1,1,0,,38,5,
1297,Jamal Williams,SDG,26,LDT,12,10,0,0,0,0,2,1,0,0,0,0,2.5,19,4,
1298,James Williams,SEA,24,,13,2,,,,,,,,,,,,1,0,
1299,Jay Williams,MIA,31,,16,0,,,,,,,,,,,6.0,17,5,
1300,Jimmy Williams,SFO,23,,13,0,,,,,,0,2,2,3,0,,10,2,
1301,Josh Williams,IND,26,,7,3,,,,,,,,,,,1.0,10,4,
1302,Kevin Williams,HOU,27,,13,0,,,,,,,,,,,,24,7,
1303,Marcus Williams,OAK,25,,14,0,,,,,,,,,,,,10,1,
1304,Mike Williams,BUF,22,RT,14,14,,,,,,0,0,4,0,0,,,,
1305,Moe Williams,MIN,28,,16,0,,,,,,0,1,0,0,0,,10,0,
1306,Pat Williams,BUF,30,RDT,16,16,0,0,0,0,1,1,0,1,0,0,0.5,53,30,
1307,Randal Williams,DAL,24,,11,0,,,,,,,,,,,,2,0,
1308,Ricky Williams*+,MIA,25,RB,16,16,,,,,,0,7,1,0,0,,2,0,
1309,Roland Williams,OAK,27,TE,16,12,,,,,,0,1,1,0,0,,1,0,
1310,Roosevelt Williams,CHI,24,,13,2,,,,,,0,0,2,47,0,,9,1,
1311,Roy Williams,DAL,22,FS,16,16,5,90,2,85,8,3,0,3,0,0,2.0,88,11,
1312,Shaun Williams,NYG,26,SS,16,16,2,-2,0,0,0,0,0,1,16,0,2.0,66,25,
1313,Tank Williams,TEN,22,SS,16,16,1,0,0,0,6,2,0,1,0,0,2.0,46,15,
1314,Tony Williams,CIN,27,RDT,16,16,,,,,,,,,,,5.0,30,12,
1315,Tyrone Williams,GNB,29,RCB,15,15,1,0,0,0,0,,,,,,1.0,58,9,
1316,Willie Williams,SEA,32,,15,1,1,2,0,2,0,0,0,1,25,1,1.0,27,4,
1317,Matt Willig,SFO,33,,11,3,,,,,,0,0,1,0,0,,,,
1318,Adrian Wilson,ARI,23,SS,14,14,4,35,0,35,5,1,0,0,0,0,1.5,65,26,
1319,Al Wilson*,DEN,25,MLB,16,15,0,0,0,0,4,1,0,2,2,0,5.0,99,32,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1320,Antonio Wilson,MIN,25,,5,1,,,,,,,,,,,,8,2,
1321,Cedrick Wilson,SFO,24,,16,0,,,,,,,,,,,,2,0,
1322,Jerry Wilson,2TM,29,,12,0,,,,,,0,0,1,0,0,,9,0,
1323,Reinard Wilson,CIN,29,,16,0,,,,,,,,,,,,12,2,
1324,Jamie Winborn,SFO,23,,3,3,0,0,0,0,2,,,,,,1.0,20,6,
1325,Antoine Winfield,BUF,25,LCB,13,13,0,0,0,0,7,0,0,1,0,0,,51,5,
1326,Coy Wire,BUF,24,SS,16,15,0,0,0,0,1,,,,,,3.0,71,25,
1327,Grant Wistrom,STL,26,RDE,15,14,1,2,0,2,0,0,0,2,1,0,4.5,44,3,
1328,Will Witherspoon,CAR,22,MLB,15,8,0,0,0,0,5,1,0,1,0,0,1.5,56,15,
1329,Dave Wohlabaugh,CLE,30,C,12,12,,,,,,0,1,1,-14,0,,,,
1330,Kailee Wong,HOU,26,LOLB,16,16,,,,,,,,,,,5.5,34,9,
1331,Cedric Woodard,SEA,25,,12,0,,,,,,,,,,,,0,1,
1332,Shawn Wooden,MIA,29,,16,2,1,0,0,0,0,,,,,,,23,11,
1333,LeVar Woods,ARI,24,,15,2,,,,,,,,,,,0.5,26,10,
1334,Charles Woodson,OAK,26,lcb,8,7,1,3,0,3,4,4,0,1,0,0,,31,2,
1335,Darren Woodson,DAL,33,SS,10,10,1,1,0,1,0,0,0,1,2,0,,40,9,
1336,Rod Woodson*+,OAK,37,FS,16,16,8,225,2,98,0,0,0,3,64,0,,70,12,
1337,Mark Word,CLE,27,,16,2,,,,,,,,,,,8.0,18,3,
1338,Kenny Wright,HOU,25,,16,0,0,0,0,0,11,0,0,1,40,1,1.0,29,5,
1339,Danny Wuerffel,WAS,28,,7,4,,,,,,0,2,0,0,0,,1,0,
1340,Jerry Wunsch,SEA,28,rt,16,5,,,,,,0,0,1,0,0,,,,
1341,Frank Wycheck,TEN,31,TE,15,15,,,,,,0,1,0,0,0,,4,0,
1342,Ellis Wyms,TAM,23,,14,0,,,,,,2,0,1,0,0,5.5,27,8,
1343,Milton Wynn,BAL,24,,3,0,,,,,,,,,,,,1,0,
1344,Renaldo Wynn,WAS,28,LDE,16,16,,,,,,2,0,1,0,0,2.5,30,11,
1345,Jimmy Wyrick,DET,26,,15,1,,,,,,,,,,,,18,1,
1346,Todd Yoder,TAM,24,,16,0,,,,,,,,,,,,9,3,
1347,Brian Young,STL,25,,16,3,0,0,0,0,2,0,0,1,0,0,2.0,26,10,
1348,Bryant Young*,SFO,30,LDT,16,16,,,,,,,,,,,2.0,28,7,
1349,Michael Young,ARI,24,,16,2,,,,,,,,,,,,19,6,
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles,
Rk,,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Tkl,Ast,Sfty
1350,Dave Zastudil,BAL,24,,16,0,,,,,,,,,,,,1,0,
1351,Peppi Zellner,DAL,27,,16,2,,,,,,,,,,,,24,7,
1352,Amos Zereoue,PIT,26,rb,16,5,,,,,,0,2,0,0,0,,4,0,
1353,Jeff Zgonina,STL,32,RDT,16,16,0,0,0,0,1,3,0,1,0,0,4.0,28,9,
