NortDe00,Northcutt,Dennis,2008,jax,wr,14,3,0,0,0,0,0,1,9,0,44,545,2
LewiMa00,Lewis,Marcedes,2008,jax,te,16,16,0,0,0,0,0,0,0,0,41,489,2
DrewMa00,Jones-Drew,Maurice,2008,jax,rb,16,3,0,0,0,0,0,197,824,12,62,565,2
JoneGr01,Jones,Greg,2008,jax,rb,12,7,0,0,0,0,0,2,13,0,13,116,1
JoneMa00,Jones,Matt,2008,jax,wr,12,10,0,0,0,0,0,0,0,0,65,761,2
TaylFr00,Taylor,Fred,2008,jax,rb,13,13,0,0,0,0,0,143,556,1,16,98,0
WillRe00,Williams,Reggie,2008,jax,wr,16,11,0,0,0,0,0,1,0,0,37,364,3
WillTr01,Williamson,Troy,2008,jax,wr,8,1,0,0,0,0,0,1,1,0,5,30,1
LemoCl00,Lemon,Cleo,2008,jax,qb,2,0,0,2,0,0,0,2,-3,0,0,0,0
PearAl00,Pearman,Alvin,2008,jax,rb,1,0,0,0,0,0,0,0,0,0,1,23,1
WashCh00,Washington,Chauncey,2008,jax,,6,0,0,0,0,0,0,4,9,0,1,9,0
PortJe00,Porter,Jerry,2008,jax,wr,10,6,0,0,0,0,0,0,0,0,11,181,1
AnguRi00,Angulo,Richard,2008,jax,te,15,6,0,0,0,0,0,0,0,0,8,63,0
WalkMi01,Walker,Mike,2008,jax,,9,1,0,0,0,0,0,0,0,0,16,217,0
EstaGr01,Estandia,Greg,2008,jax,te,16,1,0,0,0,0,0,0,0,0,10,113,0
FranWi00,Franklin,Will,2008,kan,wr,13,1,0,0,0,0,0,0,0,0,7,83,0
GrayQu00,Gray,Quinn,2008,kan,qb,1,0,7,8,76,1,0,1,27,0,0,0,0
SavaDa20,Savage,Dantrell,2008,kan,,8,0,0,0,0,0,0,15,53,0,2,0,0
BradMa00,Bradley,Mark,2008,kan,wr,10,8,1,1,37,1,0,0,0,0,30,380,3
WebbJe00,Webb,Jeff,2008,kan,wr,5,1,0,0,0,0,0,0,0,0,5,46,0
SmitKo00,Smith,Kolby,2008,kan,rb,7,3,0,0,0,0,0,35,100,1,10,52,0
JohnLa00,Johnson,Larry,2008,kan,rb,12,12,1,1,4,1,0,193,874,5,12,74,0
HuarDa00,Huard,Damon,2008,kan,qb,5,3,50,81,477,2,4,4,13,0,0,0,0
GonzTo00,Gonzalez,Tony,2008,kan,te,16,16,0,0,0,0,0,0,0,0,96,1058,10
DarlDe00,Darling,Devard,2008,kan,wr,16,9,0,0,0,0,0,0,0,0,17,247,1
CroyBr00,Croyle,Brodie,2008,kan,qb,2,2,20,29,151,0,0,0,0,0,0,0,0
Cox_Mi20,Cox,Mike,2008,kan,,16,5,0,0,0,0,0,1,-2,0,8,19,0
CharJa00,Charles,Jamaal,2008,kan,rb,16,2,0,0,0,0,0,67,357,0,27,272,1
BoweDw00,Bowe,Dwayne,2008,kan,wr,16,16,0,0,0,0,0,0,0,0,86,1022,7
BattJa00,Battle,Jackie,2008,kan,rb,9,0,0,0,0,0,0,0,0,0,1,-2,0
CottBr00,Cottam,Brad,2008,kan,te,16,7,0,0,0,0,0,0,0,0,7,63,0
ThigTy00,Thigpen,Tyler,2008,kan,qb,14,11,230,420,2608,18,12,62,386,3,1,37,1
HagaMa00,Hagans,Marques,2008,kan,wr,2,0,1,1,5,0,0,1,2,0,1,7,0
PoliLo00,Polite,Lousaka,2008,mia,rb,11,5,0,0,0,0,0,23,85,0,6,24,0
FasaAn00,Fasano,Anthony,2008,mia,te,16,16,0,0,0,0,0,0,0,0,34,454,7
HaynJo00,Haynos,Joey,2008,mia,,7,0,0,0,0,0,0,0,0,0,2,22,1
BessDa00,Bess,Davone,2008,mia,wr,16,6,0,0,0,0,0,1,13,0,54,554,1
BrowRo05,Brown,Ronnie,2008,mia,rb,16,13,2,3,41,1,0,214,916,10,33,254,0
CamaGr00,Camarillo,Greg,2008,mia,wr,11,11,0,0,0,0,0,2,1,0,55,613,2
CobbPa00,Cobbs,Patrick,2008,mia,rb,16,2,0,0,0,0,0,12,88,1,19,275,2
GinnTe00,Ginn Jr.,Ted,2008,mia,wr,16,14,0,0,0,0,0,5,73,2,56,790,2
FielBr20,Fields,Brandon,2008,mia,p,16,0,0,0,0,0,0,1,0,0,0,0,0
WillRi00,Williams,Ricky,2008,mia,rb,16,3,0,0,0,0,0,160,659,4,29,219,1
MartDa00,Martin,David,2008,mia,te,16,7,0,0,0,0,0,0,0,0,31,450,3
PennCh01,Pennington,Chad,2008,mia,qb,16,16,321,476,3653,19,7,30,62,1,0,0,0
HennCh01,Henne,Chad,2008,mia,qb,3,0,7,12,67,0,0,0,0,0,0,0,0
HagaDe00,Hagan,Derek,2008,mia,wr,4,0,0,0,0,0,0,0,0,0,3,51,0
CramCa00,Cramer,Casey,2008,mia,rb,9,2,0,0,0,0,0,0,0,0,2,3,1
WilfEr00,Wilford,Ernest,2008,mia,wr,7,0,0,0,0,0,0,0,0,0,3,25,0
LondBr00,London,Brandon,2008,mia,,14,1,0,0,0,0,0,0,0,0,3,30,0
WadeBo00,Wade,Bobby,2008,min,wr,16,14,0,0,0,0,0,0,0,0,53,645,2
